index,Customer ID,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_Segment,Segment
1497,14464.0,204,2,111.0,1,2,1,12,Inactive
1498,14465.0,64,8,2887.4100000000003,3,5,5,35,Loyal Customers
1499,14466.0,8,7,2374.5,5,5,5,55,Most Valuable Customers
1500,14467.0,25,8,1622.23,4,5,4,45,Loyal Customers
1501,14468.0,369,1,204.24,1,1,1,11,Inactive
1502,14469.0,52,4,2112.21,3,4,4,34,Loyal Customers
1503,14470.0,66,1,250.85,3,1,1,31,Need Attention
1504,14471.0,227,2,400.95,1,2,2,12,Inactive
1505,14472.0,325,1,291.38,1,1,2,11,Inactive
1506,14474.0,215,1,730.42,1,1,3,11,Inactive
1507,14475.0,44,1,225.3,3,1,1,31,Need Attention
1508,14477.0,72,3,660.0,2,3,3,23,Need Attention
1509,14478.0,18,4,1276.66,4,4,4,44,Loyal Customers
1510,14479.0,1,3,982.86,5,3,3,53,Potential Loyal Customers
1511,14480.0,38,3,1020.47,3,3,4,33,Need Attention
1512,14481.0,43,3,1674.98,3,3,4,33,Need Attention
1513,14482.0,15,6,2289.76,5,4,5,54,Most Valuable Customers
1514,14483.0,372,1,120.0,1,1,1,11,Inactive
1515,14484.0,37,3,749.0600000000001,3,3,3,33,Need Attention
1516,14486.0,147,2,175.5,2,2,1,22,Need Attention
1517,14487.0,4,2,257.28000000000003,5,2,2,52,Potential Loyal Customers
1518,14489.0,73,3,1111.55,2,3,4,23,Need Attention
1519,14490.0,42,2,1273.47,3,2,4,32,Need Attention
1520,14491.0,8,1,127.2,5,1,1,51,New Customers
1521,14492.0,66,7,1921.91,3,5,4,35,Loyal Customers
1522,14493.0,26,5,2746.91,4,4,5,44,Loyal Customers
1523,14494.0,37,2,261.9,3,2,2,32,Need Attention
1524,14495.0,295,1,51.0,1,1,1,11,Inactive
1525,14496.0,9,6,2129.42,5,4,4,54,Most Valuable Customers
1526,14497.0,309,1,221.69,1,1,1,11,Inactive
1527,14498.0,37,5,1953.95,3,4,4,34,Loyal Customers
1528,14499.0,10,4,1323.65,5,4,4,54,Most Valuable Customers
1529,14505.0,40,11,6096.2,3,5,5,35,Loyal Customers
1530,14506.0,5,3,1278.5,5,3,4,53,Potential Loyal Customers
1531,14507.0,14,5,1901.25,5,4,4,54,Most Valuable Customers
1532,14508.0,12,3,598.52,5,3,3,53,Potential Loyal Customers
1533,14509.0,170,1,110.95,2,1,1,21,Need Attention
1534,14510.0,11,3,1007.28,5,3,4,53,Potential Loyal Customers
1535,14512.0,19,5,948.19,4,4,3,44,Loyal Customers
1536,14513.0,72,3,332.42,2,3,2,23,Need Attention
1537,14514.0,72,6,3543.63,2,4,5,24,At Risk
1538,14515.0,23,6,1647.17,4,4,4,44,Loyal Customers
1539,14516.0,152,1,163.92,2,1,1,21,Need Attention
1540,14519.0,319,2,206.09,1,2,1,12,Inactive
1541,14521.0,127,1,199.45000000000002,2,1,1,21,Need Attention
1542,14522.0,231,4,784.08,1,4,3,14,At Risk
1543,14524.0,45,4,1066.03,3,4,4,34,Loyal Customers
1544,14525.0,64,8,3908.44,3,5,5,35,Loyal Customers
1545,14526.0,25,1,262.4,4,1,2,41,Promising Customers
1546,14527.0,1,69,19283.48,5,5,5,55,Most Valuable Customers
1547,14530.0,32,10,3271.4900000000002,4,5,5,45,Loyal Customers
1548,14531.0,115,1,376.34,2,1,2,21,Need Attention
1549,14532.0,47,7,2926.33,3,5,5,35,Loyal Customers
1550,14533.0,43,4,1516.65,3,4,4,34,Loyal Customers
1551,14534.0,33,8,1824.06,4,5,4,45,Loyal Customers
1552,14535.0,31,6,3166.54,4,4,5,44,Loyal Customers
1553,14537.0,259,1,285.84000000000003,1,1,2,11,Inactive
1554,14538.0,166,3,982.59,2,3,3,23,Need Attention
1555,14540.0,15,8,2799.08,5,5,5,55,Most Valuable Customers
1556,14541.0,52,6,1038.03,3,4,4,34,Loyal Customers
1557,14543.0,16,23,11276.44,4,5,5,45,Loyal Customers
1558,14544.0,106,1,957.98,2,1,3,21,Need Attention
1559,14545.0,310,1,349.25,1,1,2,11,Inactive
1560,14546.0,12,6,2619.81,5,4,5,54,Most Valuable Customers
1561,14548.0,120,7,1974.69,2,5,4,25,At Risk
1562,14549.0,56,3,627.3100000000001,3,3,3,33,Need Attention
1563,14550.0,24,2,587.69,4,2,3,42,Potential Loyal Customers
1564,14551.0,47,5,693.81,3,4,3,34,Loyal Customers
1565,14552.0,16,2,346.21,4,2,2,42,Potential Loyal Customers
1566,14553.0,47,4,982.27,3,4,3,34,Loyal Customers
1567,14555.0,17,4,1991.49,4,4,4,44,Loyal Customers
1568,14556.0,232,3,835.34,1,3,3,13,At Risk
1569,14558.0,290,3,655.5,1,3,3,13,At Risk
1570,14559.0,26,1,75.6,4,1,1,41,Promising Customers
1571,14560.0,15,22,3876.2599999999998,5,5,5,55,Most Valuable Customers
1572,14562.0,26,8,1654.63,4,5,4,45,Loyal Customers
1573,14563.0,145,2,679.44,2,2,3,22,Need Attention
1574,14564.0,70,2,2605.62,3,2,5,32,Need Attention
1575,14565.0,109,1,760.1,2,1,3,21,Need Attention
1576,14566.0,53,3,2660.0,3,3,5,33,Need Attention
1577,14568.0,71,1,919.7,3,1,3,31,Need Attention
1578,14569.0,88,3,371.59,2,3,2,23,Need Attention
1579,14570.0,79,1,395.69,2,1,2,21,Need Attention
1580,14571.0,61,1,161.65,3,1,1,31,Need Attention
1581,14572.0,53,4,2782.34,3,4,5,34,Loyal Customers
1582,14573.0,8,5,968.0,5,4,3,54,Most Valuable Customers
1583,14574.0,368,1,143.70000000000002,1,1,1,11,Inactive
1584,14575.0,124,1,460.71,2,1,2,21,Need Attention
1585,14576.0,8,1,35.400000000000006,5,1,1,51,New Customers
1586,14577.0,30,3,514.54,4,3,3,43,Potential Loyal Customers
1587,14579.0,68,1,105.56,3,1,1,31,Need Attention
1588,14580.0,154,1,14.850000000000001,2,1,1,21,Need Attention
1589,14581.0,180,1,295.2,1,1,2,11,Inactive
1590,14583.0,19,3,728.48,4,3,3,43,Potential Loyal Customers
1591,14584.0,57,4,705.65,3,4,3,34,Loyal Customers
1592,14585.0,18,4,986.22,4,4,3,44,Loyal Customers
1593,14588.0,214,1,135.39,1,1,1,11,Inactive
1594,14589.0,7,1,39.75,5,1,1,51,New Customers
1595,14590.0,60,20,3006.62,3,5,5,35,Loyal Customers
1596,14593.0,33,9,3094.02,4,5,5,45,Loyal Customers
1597,14594.0,9,1,255.0,5,1,2,51,New Customers
1598,14595.0,89,2,423.85,2,2,2,22,Need Attention
1599,14596.0,262,1,229.47,1,1,1,11,Inactive
1600,14597.0,15,4,1318.3899999999999,5,4,4,54,Most Valuable Customers
1601,14598.0,205,1,162.07,1,1,1,11,Inactive
1602,14599.0,26,2,474.54,4,2,2,42,Potential Loyal Customers
1603,14600.0,29,1,471.84000000000003,4,1,2,41,Promising Customers
1604,14602.0,292,1,205.35999999999999,1,1,1,11,Inactive
1605,14604.0,269,1,143.85999999999999,1,1,1,11,Inactive
1606,14605.0,10,4,937.16,5,4,3,54,Most Valuable Customers
1607,14606.0,2,102,18704.41,5,5,5,55,Most Valuable Customers
1608,14607.0,103,8,7568.13,2,5,5,25,At Risk
1609,14608.0,15,7,1567.79,5,5,4,55,Most Valuable Customers
1610,14609.0,26,6,884.64,4,4,3,44,Loyal Customers
1611,14610.0,31,2,24.35,4,2,1,42,Potential Loyal Customers
1612,14611.0,79,2,604.3299999999999,2,2,3,22,Need Attention
1613,14612.0,51,1,877.7,3,1,3,31,Need Attention
1614,14613.0,316,1,76.32000000000001,1,1,1,11,Inactive
1615,14614.0,22,1,295.13,4,1,2,41,Promising Customers
1616,14615.0,30,5,951.76,4,4,3,44,Loyal Customers
1617,14616.0,21,2,121.7,4,2,1,42,Potential Loyal Customers
1618,14617.0,38,2,190.47000000000003,3,2,1,32,Need Attention
1619,14618.0,12,4,788.88,5,4,3,54,Most Valuable Customers
1620,14619.0,177,1,896.8000000000001,1,1,3,11,Inactive
1621,14621.0,147,4,1212.21,2,4,4,24,At Risk
1622,14623.0,16,5,1170.33,4,4,4,44,Loyal Customers
1623,14624.0,51,4,588.22,3,4,3,34,Loyal Customers
1624,14625.0,10,9,3598.25,5,5,5,55,Most Valuable Customers
1625,14626.0,31,7,2619.65,4,5,5,45,Loyal Customers
1626,14627.0,15,1,462.75,5,1,2,51,New Customers
1627,14628.0,78,3,1326.04,2,3,4,23,Need Attention
1628,14630.0,120,1,338.65,2,1,2,21,Need Attention
1629,14631.0,22,3,1018.71,4,3,4,43,Potential Loyal Customers
1630,14634.0,73,4,2124.46,2,4,4,24,At Risk
1631,14635.0,89,1,215.22,2,1,1,21,Need Attention
1632,14637.0,313,1,106.67999999999999,1,1,1,11,Inactive
1633,14639.0,44,3,1994.47,3,3,4,33,Need Attention
1634,14640.0,45,4,1541.98,3,4,4,34,Loyal Customers
1635,14643.0,253,3,986.08,1,3,3,13,At Risk
1636,14644.0,50,5,1416.96,3,4,4,34,Loyal Customers
1637,14645.0,270,1,279.8,1,1,2,11,Inactive
1638,14646.0,10,78,248396.5,5,5,5,55,Most Valuable Customers
1639,14647.0,159,1,276.75,2,1,2,21,Need Attention
1640,14648.0,52,15,4546.86,3,5,5,35,Loyal Customers
1641,14649.0,18,5,2358.02,4,4,5,44,Loyal Customers
1642,14650.0,224,1,62.5,1,1,1,11,Inactive
1643,14651.0,30,7,1379.52,4,5,4,45,Loyal Customers
1644,14653.0,149,5,1666.99,2,4,4,24,At Risk
1645,14654.0,374,1,246.86,1,1,1,11,Inactive
1646,14655.0,24,3,1946.28,4,3,4,43,Potential Loyal Customers
1647,14656.0,51,3,523.6,3,3,3,33,Need Attention
1648,14657.0,65,2,612.65,3,2,3,32,Need Attention
1649,14662.0,63,3,645.16,3,3,3,33,Need Attention
1650,14663.0,66,2,490.6,3,2,2,32,Need Attention
1651,14665.0,63,2,913.95,3,2,3,32,Need Attention
1652,14667.0,1,31,12685.94,5,5,5,55,Most Valuable Customers
1653,14668.0,81,1,111.63,2,1,1,21,Need Attention
1654,14669.0,269,4,1973.94,1,4,4,14,At Risk
1655,14670.0,368,1,190.47,1,1,1,11,Inactive
1656,14671.0,185,2,1127.45,1,2,4,12,Inactive
1657,14672.0,151,2,347.59,2,2,2,22,Need Attention
1658,14673.0,3,3,1674.41,5,3,4,53,Potential Loyal Customers
1659,14674.0,145,1,173.66,2,1,1,21,Need Attention
1660,14675.0,24,1,462.15,4,1,2,41,Promising Customers
1661,14676.0,30,6,5808.55,4,4,5,44,Loyal Customers
1662,14677.0,228,1,184.91,1,1,1,11,Inactive
1663,14678.0,215,1,403.39,1,1,2,11,Inactive
1664,14679.0,17,3,1289.44,4,3,4,43,Potential Loyal Customers
1665,14680.0,7,43,28658.66,5,5,5,55,Most Valuable Customers
1666,14681.0,23,3,376.20000000000005,4,3,2,43,Potential Loyal Customers
1667,14682.0,64,4,1462.81,3,4,4,34,Loyal Customers
1668,14683.0,224,1,146.56,1,1,1,11,Inactive
1669,14684.0,26,1,232.27,4,1,1,41,Promising Customers
1670,14685.0,212,8,4619.79,1,5,5,15,At Risk
1671,14686.0,50,5,885.83,3,4,3,34,Loyal Customers
1672,14687.0,36,2,773.6800000000001,4,2,3,42,Potential Loyal Customers
1673,14688.0,9,8,2082.7,5,5,4,55,Most Valuable Customers
1674,14690.0,28,2,422.63,4,3,2,43,Potential Loyal Customers
1675,14692.0,16,8,1153.54,4,5,4,45,Loyal Customers
1676,14693.0,61,6,992.46,3,4,4,34,Loyal Customers
1677,14694.0,253,1,244.31,1,1,1,11,Inactive
1678,14695.0,155,3,1620.07,2,3,4,23,Need Attention
1679,14696.0,9,2,688.95,5,3,3,53,Potential Loyal Customers
1680,14699.0,71,3,593.47,3,3,3,33,Need Attention
1681,14700.0,51,2,880.96,3,3,3,33,Need Attention
1682,14701.0,78,6,2012.72,2,4,4,24,At Risk
1683,14702.0,1,13,3462.08,5,5,5,55,Most Valuable Customers
1684,14704.0,60,2,266.66,3,3,2,33,Need Attention
1685,14706.0,254,1,390.69,1,1,2,11,Inactive
1686,14707.0,71,2,139.2,3,3,1,33,Need Attention
1687,14708.0,4,3,1085.91,5,3,4,53,Potential Loyal Customers
1688,14709.0,15,12,3965.29,5,5,5,55,Most Valuable Customers
1689,14710.0,15,9,1316.46,5,5,4,55,Most Valuable Customers
1690,14712.0,54,1,411.0,3,1,2,31,Need Attention
1691,14713.0,1,11,2752.5099999999998,5,5,5,55,Most Valuable Customers
1692,14714.0,43,3,746.05,3,3,3,33,Need Attention
1693,14715.0,78,4,973.0699999999999,2,4,3,24,At Risk
1694,14716.0,80,1,235.77,2,1,1,21,Need Attention
1695,14717.0,369,1,81.3,1,1,1,11,Inactive
1696,14718.0,46,1,226.42,3,1,1,31,Need Attention
1697,14721.0,15,1,115.77,5,1,1,51,New Customers
1698,14722.0,113,2,325.45,2,3,2,23,Need Attention
1699,14723.0,7,7,934.76,5,5,3,55,Most Valuable Customers
1700,14724.0,226,1,345.25,1,1,2,11,Inactive
1701,14725.0,30,3,597.16,4,3,3,43,Potential Loyal Customers
1702,14726.0,290,1,124.75,1,1,1,11,Inactive
1703,14727.0,182,2,199.35,1,3,1,13,At Risk
1704,14728.0,49,1,190.58,3,1,1,31,Need Attention
1705,14729.0,9,3,593.89,5,3,3,53,Potential Loyal Customers
1706,14732.0,28,11,2814.58,4,5,5,45,Loyal Customers
1707,14733.0,3,4,6599.06,5,4,5,54,Most Valuable Customers
1708,14734.0,61,4,1056.42,3,4,4,34,Loyal Customers
1709,14735.0,24,24,6174.47,4,5,5,45,Loyal Customers
1710,14736.0,121,2,401.08,2,3,2,23,Need Attention
1711,14737.0,36,1,2389.62,4,1,5,41,Promising Customers
1712,14738.0,196,2,507.45,1,3,3,13,At Risk
1713,14739.0,3,19,8385.22,5,5,5,55,Most Valuable Customers
1714,14740.0,45,8,2712.85,3,5,5,35,Loyal Customers
1715,14741.0,8,2,497.25,5,3,2,53,Potential Loyal Customers
1716,14742.0,71,1,579.85,3,1,3,31,Need Attention
1717,14743.0,228,1,50.48,1,1,1,11,Inactive
1718,14744.0,2,8,2785.1,5,5,5,55,Most Valuable Customers
1719,14745.0,137,7,1351.55,2,5,4,25,At Risk
1720,14746.0,42,4,593.5,3,4,3,34,Loyal Customers
1721,14748.0,4,7,1736.57,5,5,4,55,Most Valuable Customers
1722,14749.0,115,1,310.15,2,1,2,21,Need Attention
1723,14750.0,372,1,112.03,1,1,1,11,Inactive
1724,14751.0,320,2,126.45,1,3,1,13,At Risk
1725,14753.0,96,1,306.36,2,1,2,21,Need Attention
1726,14754.0,61,4,912.4300000000001,3,4,3,34,Loyal Customers
1727,14755.0,17,14,4962.27,4,5,5,45,Loyal Customers
1728,14756.0,18,2,1914.8,4,3,4,43,Potential Loyal Customers
1729,14758.0,32,3,1380.9099999999999,4,3,4,43,Potential Loyal Customers
1730,14761.0,80,1,192.02,2,1,1,21,Need Attention
1731,14762.0,262,1,117.05000000000001,1,1,1,11,Inactive
1732,14766.0,2,6,4082.76,5,4,5,54,Most Valuable Customers
1733,14767.0,110,1,382.81,2,1,2,21,Need Attention
1734,14769.0,26,9,5097.13,4,5,5,45,Loyal Customers
1735,14770.0,103,6,2761.2200000000003,2,4,5,24,At Risk
1736,14771.0,257,2,594.62,1,3,3,13,At Risk
1737,14773.0,228,1,140.55,1,1,1,11,Inactive
1738,14774.0,164,1,241.45,2,1,1,21,Need Attention
1739,14775.0,8,1,406.56,5,1,2,51,New Customers
1740,14776.0,23,4,1170.0,4,4,4,44,Loyal Customers
1741,14777.0,39,1,307.56,3,1,2,31,Need Attention
1742,14783.0,295,1,307.3,1,1,2,11,Inactive
1743,14784.0,25,1,159.94,4,1,1,41,Promising Customers
1744,14786.0,186,1,90.96,1,1,1,11,Inactive
1745,14787.0,107,1,110.65,2,1,1,21,Need Attention
1746,14788.0,232,1,476.88,1,1,2,11,Inactive
1747,14790.0,10,6,1781.56,5,4,4,54,Most Valuable Customers
1748,14791.0,242,1,303.63,1,1,2,11,Inactive
1749,14793.0,171,1,396.91,2,1,2,21,Need Attention
1750,14794.0,38,3,633.99,3,3,3,33,Need Attention
1751,14796.0,2,11,2867.15,5,5,5,55,Most Valuable Customers
1752,14797.0,143,1,300.31,2,1,2,21,Need Attention
1753,14798.0,17,5,550.5699999999999,4,4,3,44,Loyal Customers
1754,14799.0,373,1,180.45,1,1,1,11,Inactive
1755,14800.0,5,6,3434.58,5,4,5,54,Most Valuable Customers
1756,14802.0,74,2,1502.98,2,3,4,23,Need Attention
1757,14805.0,40,3,549.99,3,3,3,33,Need Attention
1758,14806.0,75,1,110.03999999999999,2,1,1,21,Need Attention
1759,14807.0,26,2,519.29,4,3,3,43,Potential Loyal Customers
1760,14809.0,257,2,686.76,1,3,3,13,At Risk
1761,14810.0,5,3,449.14,5,3,2,53,Potential Loyal Customers
1762,14811.0,23,1,170.5,4,1,1,41,Promising Customers
1763,14812.0,234,1,185.8,1,1,1,11,Inactive
1764,14813.0,5,4,935.44,5,4,3,54,Most Valuable Customers
1765,14814.0,217,1,160.46,1,1,1,11,Inactive
1766,14817.0,31,5,2849.52,4,4,5,44,Loyal Customers
1767,14818.0,94,3,512.61,2,3,3,23,Need Attention
1768,14819.0,130,2,198.09,2,3,1,23,Need Attention
1769,14820.0,16,5,767.47,4,4,3,44,Loyal Customers
1770,14821.0,2,7,1237.65,5,5,4,55,Most Valuable Customers
1771,14822.0,121,1,157.70000000000002,2,1,1,21,Need Attention
1772,14824.0,15,6,2895.2000000000003,5,4,5,54,Most Valuable Customers
1773,14825.0,4,13,2698.17,5,5,5,55,Most Valuable Customers
1774,14826.0,217,2,385.2,1,3,2,13,At Risk
1775,14827.0,301,1,0.0,1,1,1,11,Inactive
1776,14828.0,24,10,7699.7,4,5,5,45,Loyal Customers
1777,14829.0,8,4,995.29,5,4,4,54,Most Valuable Customers
1778,14831.0,316,3,1676.57,1,3,4,13,At Risk
1779,14832.0,266,1,322.69,1,1,2,11,Inactive
1780,14833.0,134,1,94.8,2,1,1,21,Need Attention
1781,14834.0,43,1,485.86,3,1,2,31,Need Attention
1782,14835.0,164,2,297.0,2,3,2,23,Need Attention
1783,14837.0,78,5,1810.82,2,4,4,24,At Risk
1784,14838.0,59,2,773.6700000000001,3,3,3,33,Need Attention
1785,14839.0,54,3,915.28,3,3,3,33,Need Attention
1786,14840.0,175,1,299.86,2,1,2,21,Need Attention
1787,14841.0,10,8,3867.2400000000002,5,5,5,55,Most Valuable Customers
1788,14843.0,72,1,211.79999999999998,2,1,1,21,Need Attention
1789,14844.0,66,6,3512.62,3,5,5,35,Loyal Customers
1790,14845.0,235,1,150.0,1,1,1,11,Inactive
1791,14846.0,63,1,437.4,3,1,2,31,Need Attention
1792,14847.0,43,2,1039.55,3,3,4,33,Need Attention
1793,14848.0,40,1,310.56,3,1,2,31,Need Attention
1794,14849.0,9,21,7832.91,5,5,5,55,Most Valuable Customers
1795,14850.0,53,6,1468.26,3,5,4,35,Loyal Customers
1796,14851.0,266,1,318.06,1,1,2,11,Inactive
1797,14852.0,60,12,3310.4900000000002,3,5,5,35,Loyal Customers
1798,14853.0,59,3,901.0699999999999,3,3,3,33,Need Attention
1799,14854.0,26,4,1563.03,4,4,4,44,Loyal Customers
1800,14855.0,110,5,5874.65,2,4,5,24,At Risk
1801,14857.0,78,5,2478.731,2,4,5,24,At Risk
1802,14858.0,141,1,180.75,2,1,1,21,Need Attention
1803,14859.0,190,1,351.9,1,1,2,11,Inactive
1804,14861.0,16,9,1254.94,4,5,4,45,Loyal Customers
1805,14865.0,8,3,77.52000000000001,5,3,1,53,Potential Loyal Customers
1806,14866.0,2,8,6460.32,5,5,5,55,Most Valuable Customers
1807,14867.0,31,13,2241.78,4,5,5,45,Loyal Customers
1808,14868.0,16,4,1230.42,4,4,4,44,Loyal Customers
1809,14869.0,24,4,2078.54,4,4,4,44,Loyal Customers
1810,14870.0,49,5,1511.7,3,4,4,34,Loyal Customers
1811,14871.0,129,5,736.59,2,4,3,24,At Risk
1812,14872.0,119,3,816.6,2,3,3,23,Need Attention
1813,14873.0,269,1,334.45,1,1,2,11,Inactive
1814,14874.0,171,1,116.18,2,1,1,21,Need Attention
1815,14875.0,77,1,1397.08,2,1,4,21,Need Attention
1816,14876.0,157,2,256.7,2,3,2,23,Need Attention
1817,14877.0,54,2,437.0,3,3,2,33,Need Attention
1818,14878.0,12,16,2619.7000000000003,5,5,5,55,Most Valuable Customers
1819,14879.0,320,1,185.06,1,1,1,11,Inactive
1820,14882.0,26,12,3038.4500000000003,4,5,5,45,Loyal Customers
1821,14884.0,305,1,120.6,1,1,1,11,Inactive
1822,14885.0,63,2,832.8,3,3,3,33,Need Attention
1823,14890.0,254,2,691.6,1,3,3,13,At Risk
1824,14891.0,52,2,552.35,3,3,3,33,Need Attention
1825,14892.0,326,1,202.35000000000002,1,1,1,11,Inactive
1826,14893.0,253,1,571.76,1,1,3,11,Inactive
1827,14894.0,79,2,837.0600000000001,2,3,3,23,Need Attention
1828,14895.0,19,18,13980.83,4,5,5,45,Loyal Customers
1829,14896.0,1,7,1623.65,5,5,4,55,Most Valuable Customers
1830,14897.0,45,4,1774.16,3,4,4,34,Loyal Customers
1831,14898.0,7,9,2204.29,5,5,5,55,Most Valuable Customers
1832,14899.0,31,1,1384.88,4,1,4,41,Promising Customers
1833,14900.0,158,1,13.919999999999998,2,1,1,21,Need Attention
1834,14901.0,2,5,868.36,5,4,3,54,Most Valuable Customers
1835,14902.0,31,2,702.96,4,3,3,43,Potential Loyal Customers
1836,14904.0,44,2,615.2,3,3,3,33,Need Attention
1837,14905.0,10,6,1355.24,5,5,4,55,Most Valuable Customers
1838,14906.0,81,1,68.44,2,1,1,21,Need Attention
1839,14907.0,3,10,2664.69,5,5,5,55,Most Valuable Customers
1840,14908.0,99,1,104.10000000000001,2,1,1,21,Need Attention
1841,14909.0,73,3,1404.68,2,3,4,23,Need Attention
1842,14911.0,1,205,152147.57,5,5,5,55,Most Valuable Customers
1843,14912.0,37,4,1021.4,3,4,4,34,Loyal Customers
1844,14913.0,24,4,2845.7,4,4,5,44,Loyal Customers
1845,14915.0,11,9,1503.77,5,5,4,55,Most Valuable Customers
1846,14916.0,67,4,1773.97,3,4,4,34,Loyal Customers
1847,14917.0,232,2,1123.75,1,3,4,13,At Risk
1848,14918.0,40,7,4345.66,3,5,5,35,Loyal Customers
1849,14919.0,175,1,359.35,2,1,2,21,Need Attention
1850,14920.0,201,1,629.4,1,1,3,11,Inactive
1851,14922.0,29,2,843.74,4,3,3,43,Potential Loyal Customers
1852,14924.0,246,2,620.96,1,3,3,13,At Risk
1853,14926.0,17,2,359.4,4,3,2,43,Potential Loyal Customers
1854,14927.0,32,1,308.2,4,1,2,41,Promising Customers
1855,14928.0,263,1,223.91000000000003,1,1,1,11,Inactive
1856,14929.0,57,1,612.8100000000001,3,1,3,31,Need Attention
1857,14930.0,106,3,2873.77,2,3,5,23,Need Attention
1858,14932.0,1,2,666.13,5,3,3,53,Potential Loyal Customers
1859,14933.0,79,4,1770.0,2,4,4,24,At Risk
1860,14934.0,14,3,1612.56,5,3,4,53,Potential Loyal Customers
1861,14935.0,255,1,1065.12,1,1,4,11,Inactive
1862,14936.0,26,4,4273.79,4,4,5,44,Loyal Customers
1863,14938.0,198,2,2322.43,1,3,5,13,At Risk
1864,14940.0,53,2,531.49,3,3,3,33,Need Attention
1865,14941.0,214,1,182.1,1,1,1,11,Inactive
1866,14942.0,37,4,746.56,3,4,3,34,Loyal Customers
1867,14943.0,299,1,107.62,1,1,1,11,Inactive
1868,14944.0,25,7,3884.42,4,5,5,45,Loyal Customers
1869,14945.0,49,1,179.4,3,1,1,31,Need Attention
1870,14947.0,24,4,758.97,4,4,3,44,Loyal Customers
1871,14949.0,105,4,515.0,2,4,3,24,At Risk
1872,14952.0,32,21,9529.86,4,5,5,45,Loyal Customers
1873,14953.0,54,3,723.95,3,3,3,33,Need Attention
1874,14954.0,339,1,167.27,1,1,1,11,Inactive
1875,14955.0,368,1,163.77,1,1,1,11,Inactive
1876,14956.0,57,1,1325.0,3,1,4,31,Need Attention
1877,14957.0,280,1,274.8,1,1,2,11,Inactive
1878,14958.0,231,3,458.26,1,3,2,13,At Risk
1879,14961.0,15,13,9365.47,5,5,5,55,Most Valuable Customers
1880,14962.0,175,3,240.21000000000004,2,3,1,23,Need Attention
1881,14963.0,15,7,1676.68,5,5,4,55,Most Valuable Customers
1882,14966.0,23,5,924.5200000000001,4,4,3,44,Loyal Customers
1883,14967.0,77,5,1518.81,2,4,4,24,At Risk
1884,14968.0,94,1,357.4,2,1,2,21,Need Attention
1885,14969.0,339,1,906.23,1,1,3,11,Inactive
1886,14970.0,45,8,3327.29,3,5,5,35,Loyal Customers
1887,14972.0,17,1,30.300000000000004,4,1,1,41,Promising Customers
1888,14975.0,57,1,192.45,3,1,1,31,Need Attention
1889,14977.0,361,1,31.929999999999996,1,1,1,11,Inactive
1890,14978.0,66,5,1210.72,3,4,4,34,Loyal Customers
1891,14979.0,371,1,439.46,1,1,2,11,Inactive
1892,14980.0,373,1,150.68,1,1,1,11,Inactive
1893,14981.0,59,1,270.8,3,1,2,31,Need Attention
1894,14982.0,208,1,237.78,1,1,1,11,Inactive
1895,14983.0,325,1,183.20000000000002,1,1,1,11,Inactive
1896,14984.0,24,4,1058.1399999999999,4,4,4,44,Loyal Customers
1897,14986.0,12,2,566.9,5,3,3,53,Potential Loyal Customers
1898,14987.0,1,7,1387.4499999999998,5,5,4,55,Most Valuable Customers
1899,14988.0,16,6,1732.06,4,5,4,45,Loyal Customers
1900,14989.0,297,1,342.4,1,1,2,11,Inactive
1901,14990.0,248,2,305.42,1,3,2,13,At Risk
1902,14991.0,66,1,314.67,3,1,2,31,Need Attention
1903,14992.0,78,1,210.5,2,1,1,21,Need Attention
1904,14993.0,199,1,36.13,1,1,1,11,Inactive
1905,14994.0,18,5,960.63,4,4,3,44,Loyal Customers
1906,14996.0,117,2,442.28999999999996,2,3,2,23,Need Attention
1907,14997.0,291,1,230.4,1,1,1,11,Inactive
1908,14998.0,64,2,340.86,3,3,2,33,Need Attention
1909,14999.0,228,1,129.48000000000002,1,1,1,11,Inactive
1910,15001.0,30,2,230.85999999999999,4,3,1,43,Potential Loyal Customers
1911,15002.0,3,6,3175.52,5,5,5,55,Most Valuable Customers
1912,15003.0,109,6,1060.7,2,5,4,25,At Risk
1913,15005.0,2,29,7789.63,5,5,5,55,Most Valuable Customers
1914,15006.0,89,1,323.05,2,1,2,21,Need Attention
1915,15008.0,116,2,360.0,2,3,2,23,Need Attention
1916,15011.0,31,2,416.6,4,3,2,43,Potential Loyal Customers
1917,15012.0,9,2,437.58,5,3,2,53,Potential Loyal Customers
1918,15013.0,123,10,1641.3,2,5,4,25,At Risk
1919,15015.0,137,13,2365.02,2,5,5,25,At Risk
1920,15016.0,29,4,460.26,4,4,2,44,Loyal Customers
1921,15018.0,3,1,111.25,5,1,1,51,New Customers
1922,15020.0,15,1,203.42,5,1,1,51,New Customers
1923,15021.0,2,4,869.01,5,4,3,54,Most Valuable Customers
1924,15022.0,313,1,281.05,1,1,2,11,Inactive
1925,15023.0,5,10,5367.92,5,5,5,55,Most Valuable Customers
1926,15024.0,3,8,2414.18,5,5,5,55,Most Valuable Customers
